minute,base_path,instance,intervention_size,resources_size,exclusion_size,scenarious_size,population_size,mutation_rate,crossover_rate,time_limit,error,is_solved
3,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,11395.4,1
4,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1643.04,1
4,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2274.02,1
13,./A_set/A_,5,180,9,87,182,0.005,0.1,50,15,753.583,1
4,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,807.8,1
4,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,745.256,1
4,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3036.65,1
4,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,911.577,1
4,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,26672.4,1
3,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,42916.2,1
4,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2571.4,1
4,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,517.906,1
4,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,2135.8,1
11,./A_set/A_,4,706,9,1377,365,0.005,0.1,50,15,44,0
4,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,7,0
4,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,11370.8,1
5,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1586.16,1
5,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2273.62,1
14,./A_set/A_,5,180,9,87,182,0.005,0.1,50,15,765.363,1
5,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,846.907,1
5,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,748.412,1
5,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3046.18,1
5,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,898.497,1
5,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,11344.3,1
4,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,42915.2,1
5,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2665.28,1
5,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,508.193,1
5,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,2076.92,1
5,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,2842.03,1
12,./A_set/A_,4,706,9,1377,365,0.005,0.1,50,15,35,0
5,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,759.862,1
6,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1592.44,1
6,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2327.67,1
15,./A_set/A_,5,180,9,87,182,0.005,0.1,50,15,742.506,1
6,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,813.151,1
6,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,758.773,1
6,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3228.55,1
6,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,891.292,1
6,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,14047.7,1
5,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,43290,1
6,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,13,0
6,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,508.187,1
6,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,2062.67,1
6,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,2608.69,1
13,./A_set/A_,4,706,9,1377,365,0.005,0.1,50,15,42,0
6,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,709.918,1
7,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1510.17,1
7,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2297.46,1
7,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,812.709,1
7,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,744.305,1
7,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3074.13,1
7,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,878.096,1
1,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,1051.21,1
7,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,1952.47,1
6,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,177935,1
7,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2576.32,1
7,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,506.319,1
7,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,18874.3,1
7,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,2,0
14,./A_set/A_,4,706,9,1377,365,0.005,0.1,50,15,34,0
7,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,732.112,1
8,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1507.29,1
8,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2291.96,1
8,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,822.45,1
8,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,744.644,1
8,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3021.53,1
8,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,876.742,1
2,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,1016.21,1
8,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,2018.57,1
7,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,42966,1
8,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2815.29,1
8,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,528.692,1
8,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,5253.38,1
8,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,1,0
15,./A_set/A_,4,706,9,1377,365,0.005,0.1,50,15,27,0
8,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,763.967,1
9,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1591.29,1
9,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2316.73,1
9,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,810.939,1
9,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,748.028,1
9,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3067.97,1
9,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,871.919,1
9,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,1937.04,1
3,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,1016.26,1
8,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,4811.85,1
9,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2683.72,1
9,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,502.876,1
9,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,5245.9,1
9,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,4035.37,1
9,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,697.277,1
10,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1685.24,1
10,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2280.17,1
10,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,811.21,1
10,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,752.051,1
10,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3030.06,1
10,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,862.565,1
1,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,127,0
10,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,20358.2,1
4,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,957.472,1
9,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,164704,1
10,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2735.77,1
10,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,517.937,1
10,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,24837.9,1
10,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,2679.11,1
10,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,793.666,1
11,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1745.16,1
11,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2386.72,1
11,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,873.757,1
11,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,744.532,1
11,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3033.19,1
11,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,878.518,1
2,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,108,0
11,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,1891.79,1
5,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,912.767,1
10,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,8925.49,1
11,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2611,1
11,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,510.992,1
11,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,6016.48,1
11,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,6667.92,1
11,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,766.325,1
12,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1516.39,1
12,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2348.64,1
12,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,851.21,1
12,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,746.193,1
12,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3025.8,1
12,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,955.298,1
3,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,130,0
12,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,5161.77,1
11,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,158307,1
6,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,880.373,1
12,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2568.01,1
12,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,505.052,1
12,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,17951.4,1
12,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,2705.78,1
12,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,4,0
13,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1507.28,1
13,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2330.81,1
13,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,808.517,1
13,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,778.98,1
13,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3018.71,1
13,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,886.534,1
4,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,117,0
13,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,26603.2,1
12,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,4773.11,1
7,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,861.58,1
13,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2909.27,1
13,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,526.159,1
13,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,8551.89,1
13,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,2,0
13,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,737.273,1
14,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1515.78,1
14,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2401.53,1
14,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,865.437,1
14,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,747.473,1
14,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3045.81,1
14,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,864.532,1
5,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,93,0
14,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,5205.46,1
13,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,4746.18,1
8,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,851.65,1
14,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2720.2,1
14,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,508.218,1
14,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,7313.83,1
14,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,2650.14,1
14,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,2,0
15,./A_set/A_,9,18,10,0,17,0.005,0.1,100,15,1507.32,1
15,./A_set/A_,7,36,9,3,17,0.005,0.1,100,15,2274.79,1
15,./A_set/A_,12,54,10,0,53,0.005,0.1,100,15,820.571,1
15,./A_set/A_,8,18,9,4,17,0.005,0.1,100,15,744.929,1
15,./A_set/A_,10,108,9,40,53,0.005,0.1,100,15,3006.79,1
15,./A_set/A_,3,91,10,12,90,0.005,0.1,100,15,872.451,1
6,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,75,0
15,./A_set/A_,1,181,9,81,90,0.005,0.1,100,15,2051.43,1
14,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,7229.05,1
9,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,828.94,1
15,./A_set/A_,14,108,10,22,53,0.005,0.1,100,15,2579.42,1
15,./A_set/A_,11,54,9,4,53,0.005,0.1,100,15,503.587,1
15,./A_set/A_,13,179,9,136,90,0.005,0.1,100,15,7308.79,1
15,./A_set/A_,15,108,10,22,53,0.005,0.1,100,15,2732.65,1
15,./A_set/A_,6,180,10,87,182,0.005,0.1,100,15,714.908,1
1,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1507.31,1
1,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2385.45,1
1,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,828.907,1
1,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,760.824,1
1,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3095.89,1
7,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,66,0
1,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,919.51,1
15,./A_set/A_,2,89,9,32,90,0.005,0.1,100,15,13164.1,1
10,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,812.987,1
1,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,23510.2,1
1,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,33026.8,1
1,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,525.441,1
1,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,2,0
1,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2629.55,1
1,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,28,0
2,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1619.8,1
2,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2288.3,1
2,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,802.137,1
2,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,747.529,1
2,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3016.08,1
8,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,57,0
2,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,888.888,1
11,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,797.996,1
2,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,5030.84,1
1,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,4787.86,1
2,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2746.78,1
2,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,571.501,1
2,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,17361.1,1
2,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2639.99,1
2,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,891.728,1
3,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1507.32,1
3,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2290.4,1
3,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,828.547,1
3,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,747.026,1
3,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3049.45,1
9,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,60,0
3,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,915.224,1
12,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,782.912,1
3,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,4957.41,1
2,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,14913.2,1
3,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2738.38,1
3,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,515.231,1
3,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,10864.6,1
3,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2760.38,1
3,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,811.263,1
4,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1507.74,1
4,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2314.23,1
4,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,806.321,1
4,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,781.006,1
4,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3012.99,1
10,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,72,0
4,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,882.937,1
13,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,773.152,1
4,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,23448.9,1
3,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,4749.42,1
4,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2639.57,1
4,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,539.52,1
4,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,50516.8,1
4,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2672.98,1
4,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,788.086,1
5,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1586.16,1
5,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2319.61,1
5,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,817.068,1
5,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,750.752,1
5,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3026.34,1
11,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,59,0
5,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,878.901,1
14,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,775.906,1
5,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,11216.4,1
4,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,4730.15,1
5,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2659.56,1
5,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,517.527,1
5,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,30176.8,1
5,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,1,0
5,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,758.287,1
6,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1591.09,1
6,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2369.14,1
6,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,834,1
6,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,747.505,1
6,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3025.98,1
6,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,874.627,1
12,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,43,0
15,./A_set/A_,5,180,9,87,182,0.005,0.1,100,15,792.297,1
6,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,53841,1
5,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,4753.28,1
6,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2762.6,1
6,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,510.127,1
6,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,11881.5,1
6,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2602.22,1
6,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,744.506,1
7,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1507.31,1
7,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2463.78,1
7,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,834.558,1
7,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,746.191,1
7,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3030.49,1
7,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,897.426,1
13,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,51,0
7,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,14878.9,1
6,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,4802.18,1
7,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,15424.2,1
7,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,514.062,1
7,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,3529.9,1
1,./A_set/A_,5,180,9,87,182,0.005,0.1,200,15,1084.11,1
7,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2654.81,1
7,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,740.178,1
8,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1679.93,1
8,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2376.54,1
8,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,804.339,1
8,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,757.306,1
8,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3043.82,1
8,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,954.812,1
14,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,38,0
8,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,1909.96,1
7,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,4751.66,1
8,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2723.51,1
8,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,507.396,1
8,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,3300.01,1
2,./A_set/A_,5,180,9,87,182,0.005,0.1,200,15,1054.58,1
8,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,6508.85,1
8,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,755.459,1
9,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1507.3,1
9,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2279.37,1
9,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,819.822,1
9,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,748.099,1
9,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3053.16,1
9,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,900.531,1
15,./A_set/A_,4,706,9,1377,365,0.005,0.1,100,15,32,0
9,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,12929.6,1
8,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,8990.9,1
9,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2586.71,1
9,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,504.888,1
9,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,3322.88,1
3,./A_set/A_,5,180,9,87,182,0.005,0.1,200,15,1024.44,1
9,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2777.06,1
10,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1647,1
9,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,713.079,1
10,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2390.1,1
10,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,827.965,1
10,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,751.139,1
10,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3049.26,1
10,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,13003.9,1
10,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,11182.2,1
9,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,416384,1
10,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2591.59,1
10,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,515.037,1
1,./A_set/A_,4,706,9,1377,365,0.005,0.1,200,15,135,0
10,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,2461.29,1
4,./A_set/A_,5,180,9,87,182,0.005,0.1,200,15,985.822,1
10,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2647.6,1
11,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1512.92,1
11,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2445.66,1
10,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,709.713,1
11,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,830.747,1
11,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,754.236,1
11,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3123.57,1
11,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,882.389,1
11,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,1898.94,1
10,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,34355.2,1
11,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2682.71,1
11,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,504.829,1
2,./A_set/A_,4,706,9,1377,365,0.005,0.1,200,15,148,0
11,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,2549.41,1
5,./A_set/A_,5,180,9,87,182,0.005,0.1,200,15,931.7,1
11,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2627.68,1
12,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1591.95,1
12,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2297.62,1
11,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,704.808,1
12,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,858.307,1
12,./A_set/A_,8,18,9,4,17,0.005,0.1,200,15,744.732,1
12,./A_set/A_,10,108,9,40,53,0.005,0.1,200,15,3060.94,1
12,./A_set/A_,3,91,10,12,90,0.005,0.1,200,15,7871.12,1
12,./A_set/A_,1,181,9,81,90,0.005,0.1,200,15,1900.59,1
11,./A_set/A_,2,89,9,32,90,0.005,0.1,200,15,42917.7,1
12,./A_set/A_,14,108,10,22,53,0.005,0.1,200,15,2576.18,1
12,./A_set/A_,11,54,9,4,53,0.005,0.1,200,15,509.985,1
3,./A_set/A_,4,706,9,1377,365,0.005,0.1,200,15,119,0
12,./A_set/A_,13,179,9,136,90,0.005,0.1,200,15,16566.7,1
6,./A_set/A_,5,180,9,87,182,0.005,0.1,200,15,932.509,1
12,./A_set/A_,15,108,10,22,53,0.005,0.1,200,15,2675.7,1
13,./A_set/A_,9,18,10,0,17,0.005,0.1,200,15,1507.49,1
13,./A_set/A_,7,36,9,3,17,0.005,0.1,200,15,2347.17,1
12,./A_set/A_,6,180,10,87,182,0.005,0.1,200,15,742.9,1
13,./A_set/A_,12,54,10,0,53,0.005,0.1,200,15,826.629,1
