minute,base_path,instance,intervention_size,resources_size,exclusion_size,scenarious_size,population_size,mutation_rate,crossover_rate,time_limit,error,is_solved
6,./A_set/A_,3,91,10,12,90,25,0.01,1,15,856.923,1
6,./A_set/A_,1,181,9,81,90,25,0.01,1,15,1837.14,1
6,./A_set/A_,14,108,10,22,53,25,0.01,1,15,2579.97,1
6,./A_set/A_,11,54,9,4,53,25,0.01,1,15,506.945,1
6,./A_set/A_,13,179,9,136,90,25,0.01,1,15,2403.87,1
6,./A_set/A_,15,108,10,22,53,25,0.01,1,15,2574.66,1
6,./A_set/A_,6,180,10,87,182,25,0.01,1,15,3438.62,1
6,./A_set/A_,2,89,9,32,90,25,0.01,1,15,4704.89,1
6,./A_set/A_,5,180,9,87,182,25,0.01,1,15,756.961,1
6,./A_set/A_,4,706,9,1377,365,25,0.01,1,15,59,0
7,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
7,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2277.97,1
7,./A_set/A_,12,54,10,0,53,25,0.01,1,15,794.858,1
7,./A_set/A_,8,18,9,4,17,25,0.01,1,15,744.946,1
7,./A_set/A_,10,108,9,40,53,25,0.01,1,15,3001.98,1
7,./A_set/A_,3,91,10,12,90,25,0.01,1,15,856.923,1
7,./A_set/A_,1,181,9,81,90,25,0.01,1,15,1827.68,1
7,./A_set/A_,14,108,10,22,53,25,0.01,1,15,2567.87,1
7,./A_set/A_,11,54,9,4,53,25,0.01,1,15,506.945,1
7,./A_set/A_,13,179,9,136,90,25,0.01,1,15,2400.97,1
7,./A_set/A_,15,108,10,22,53,25,0.01,1,15,2539.74,1
7,./A_set/A_,6,180,10,87,182,25,0.01,1,15,3426.4,1
7,./A_set/A_,2,89,9,32,90,25,0.01,1,15,4701.7,1
7,./A_set/A_,5,180,9,87,182,25,0.01,1,15,749.699,1
7,./A_set/A_,4,706,9,1377,365,25,0.01,1,15,59,0
8,./A_set/A_,9,18,10,0,17,25,0.01,1,15,1507.98,1
8,./A_set/A_,7,36,9,3,17,25,0.01,1,15,2277.97,1
8,./A_set/A_,12,54,10,0,53,25,0.01,1,15,794.858,1
8,./A_set/A_,8,18,9,4,17,25,0.01,1,15,744.946,1
